title,period,username,date,comment,head
ślepnąc od świateł,(2018-) miniserial,kulten,03/11/2018 08:36,"Genialnie zagrany, a sam Frycz ujął mnie najbardziej i do tego stopnia, że zacząłem się zastanawiać czy grał samego siebie, tak wypadł naturalnie :) . Fantastyczna praca kamery i okiem fotografa hobbysty byłem dosłownie urzeczony. Do tego świetna muzyka i w tych 3-ech zdaniach chciałem tylko wyrazić swój zachwyt.Gorąco polecam nawet jeśli pierwszy odcinek Was za bardzo nie wciągnie.PSSerial od strony nastroju na miarę Stranger things a scenariusz niczym Pulp Fiction.",Najlepszy polski serial kryminalny jak dotąd
ślepnąc od świateł,(2018-) miniserial,SzalonyHeniek,30/10/2018 09:57,Jakie jeszcze znacie odniesienia do rzeczywistych postaci i miejsc ?Zastanawiam się czy autor tylko inspirował się tymi historiami rodem z kolorowej prasy czy miał jakiś swoich informatorów z policji albo półświatka.,"Kuba Wojewódzki, klub "" Jerozolima"", senator Piesiewicz .."
ślepnąc od świateł,(2018-) miniserial,lbras76,06/11/2018 14:57,twarz Kamila .. ogolny zarys fabularny jakos mnie sie skojarzyło z Przekładańcem taka brutalniejsza bez dowcipkowania warszawska wersja ... hmm i zatrzymalem sie wsumie na 3 odcinku i tu kolejne skojarzenie z angielskim klasykiem .. czy naprawde NAAAPRAWDE w takim filmie stosujemy zagrywki jak ze SNATCHA ? Rozumiem ze w filmie o nastawieniu humorystycznym takie akcje przechodza takie zbiegi okoliczności sa fajne ale w ŚoŚ potrącenie Violi przez Mariusza to zwyczajnie groteskowa akcja iii no nie przystojii .. tak że jest gęsto jest OK ale chyba odpuszczam :/,Przekładaniec z Craigiem
ślepnąc od świateł,(2018-) miniserial,robo_81,01/11/2018 21:01,Zgadzacie się?,Polskie Fargo!
ślepnąc od świateł,(2018-) miniserial,Jan_Kowalski_PL,12/11/2018 11:17,Czy tylko ja na to zwróciłem uwagę i w ogóle co one miały oznaczać?,Wstawki z Prypeci i Czarnobyla?
ślepnąc od świateł,(2018-) miniserial,neon2011,17/11/2018 17:05,"Tyle co skończyłem i już miałem zakładać nowy wątek a tu proszę, gotowiec.Zajebisty serial, to po pierwsze !Tak, dużo przekleństw, ale tak w tym światku jest.Poza tym, wszystko super, ale CZEMU TEN AKTOR.Jak już, mogli wziąć Chyre, skoro chcieli tak wyglądającego gościa, on by to kurna zagrał jak trzeba (Komornik) a tak wszystko psu w dupe.Na prawde wszystko było genialne ale nie ten koleś.MEGA szkoda !!!Zamknijcie uszy na jego dialogi i można a nawet trzeba obejrzećFrycz i Chabior jak zawsze kozak.",... nie inaczej...
ślepnąc od świateł,(2018-) miniserial,28Dorota,17/11/2018 14:24,"Nie było dotąd, w tym pszaśnym chwilami filmowym światku niczego podobnego. Kamil Nozyński - zdumiona byłam kiedy wyczytałam, że to naturszczyk, świetnie zagrana rola, to cedzenie słów , trochę sepleniące, prawdziwe. I jaki koleś ma niesymetryczny i zadzirny profil! Piękny.Jan Frycz, którego gry aktorskiej przyznaję, nigdy nie lubiłam, tutaj - Uuuu, rozwalił system.Zdjęcia i muzyka co tu dużo gadać - ""zrobiły"" film. Michał Englert, Marcin Masecki czapki z głów przed Wami Panowie!Jestem pod szczerym wrażeniem. Brawo!",To jest to!
ślepnąc od świateł,(2018-) miniserial,wielkiznawca,06/11/2018 21:42,"Film może nawet ok. Niestety wszystko psuje zje..na maksa dźwięk, aktorzy mówią cicho w chu.Ja i moja Kobieta jesteśmy wkur.... PS.",kiepski dzwięk
ślepnąc od świateł,(2018-) miniserial,Madzik33,04/11/2018 23:04,"Nie wiem czy tylko ja mam takie wrażenie, ale już po obejrzeniu 1 odcinka główny bohater skojarzyl mi się z Fabijańskim, a właściwie z jego rolą ""Cukra"" w Pit bull'u. Mam wrażenie jakby główny aktor się nim inspirowal. Dobra może nie ma cukrzycy, ale ta intrawertyczność, zimno i kamienna twarz.... Co sądzicie?","Przecież to ""Cukier"" z Pit bull'a"
ślepnąc od świateł,(2018-) miniserial,mordarg,14/11/2018 14:35,No nie oszukujmy się ale serial kończy się akcją urwaną w pół. Starcie pomiędzy Dariem a Kubą dopiero się zaczyna a tu ... Koniec... Moje pytanie czy serial pokazał nam książkę do końca ??? A jeśli tak to z którego roku jest ksiązka i czy są szanse na kontynuacje ?? Ktoś się orientuje w temacie ?? Nie daje mi to spokoju żeby tak wspaniała historia skończyła się w kulminacyjnym wręcz momencie i juz nigdy nie powróciła... przeca to Polskie Breaking Bad jest. Na moje powinni iść dalej nawet jak nie ma materiału źródłowego. ; (,Druga część ??
ślepnąc od świateł,(2018-) miniserial,remi1982,16/11/2018 18:54,"Ale, na taki polski serial czekałem. Świetne w nim jest wszystko. Zdjęcia, muzyka, aktorstwo, fabuła. Nie ma się do czego przyczepić. Patrząc przez pryzmat ostatnich kilku lat na polskie seriale, ten serial to perełka.",Nie trawie polskich seriali
ślepnąc od świateł,(2018-) miniserial,David_buebue,16/11/2018 03:01,"Brawo za pomysł, psychoza jak w filmach Tarantino. Dobrze zrobione, polskie sincity i musze przyznać nawet udane :)",Tarantino
ślepnąc od świateł,(2018-) miniserial,pohfik,15/11/2018 17:27,"Zero charyzmy, drewniany, dostaje wpierdo* od każdego bandziora, po 3 odcinku chciałem, żeby ktoś go w końcu zabił. Nie wiem jak można było wybrać tego aktora na protagonistę, z wyglądu może być, ale jak się odezwie to każde zdanie brzmi jak z syntezatora Ivona...",Główny bohater położył cały serial
ślepnąc od świateł,(2018-) miniserial,Ewelcia,14/11/2018 23:42,"..zauważyłam podobieństwo do książki Benioff’a 25. godzina, jak i do filmu o tym samym tytule?",Czy tylko ja?
ślepnąc od świateł,(2018-) miniserial,magdabrzoza,14/11/2018 22:52,gra aktorska warta obejrzenia. Muzyka i czołówka powala...,"Świetna obsada, "
ślepnąc od świateł,(2018-) miniserial,Plainview,14/11/2018 21:45,"Aktorstwo (zwłaszcza głównego bohatera ale też postaci kobiecych)- słabizna; scenariusz- kuleje, dialogi- przeciętne (ale tu znów- głównie te w wykonaniu głównego bohatera), historia- pretensjonalna, przemoc- przesadzona. A mimo to wciąga jak cholera i nie można się oderwać. Doskonałe zdjęcia, i fantastyczne role drugoplanowe (Frycz, Więckiewicz, Pazura, Chabior) robią swoje i jedynie żal, że jest tych aktorów tak mało na ekranie.",Słabe elementy ale niezła całość
ślepnąc od świateł,(2018-) miniserial,arek11archie,14/11/2018 20:15,"Litr żołądkowej to obowiązkowe ~ DarioDupy farmazonem, a nie na mamonę ~ Piorunoba z Dwa Trzynaściecoś jeszcze?",Followupy do pro8l3mu
ślepnąc od świateł,(2018-) miniserial,acidphreak,14/11/2018 15:44,"Niesamowite role epizodyczne. Fajna muzyka. Przester dźwięku, że aż chce się rzygać. Warszawa wygląda fajnie. Serial dla chłopców, którzy chcą być ładnymi gangsterami, albo myślą, że nimi są. Weźcie tą kupę i włączie sobie Narcosa.",Drive po Polsku 
ślepnąc od świateł,(2018-) miniserial,pejot82,14/11/2018 14:08,"Kto, do wuja wafla, najął do roli głównej lektora Iwona?","Serial fajny, ale..."
ślepnąc od świateł,(2018-) miniserial,fanaberia_filmaniak,14/11/2018 14:06,"Muzyka do filmu jest fascynująco dopasowana, od Scotta Walkera począwszy przez współczesne Run The Jewels, Zamilską, no i Siekiera! Anna Jantar, Lombard, Mira Kubasińska.......wszystko super! A utwór Moderat - A new error do tej pory gra mi w głowie.",Muzyka
ślepnąc od świateł,(2018-) miniserial,msgraf,14/11/2018 14:00,"Główny bohater na 0, znajomy kogoś z produkcji?",Serial na 9
ślepnąc od świateł,(2018-) miniserial,byczepeto,14/11/2018 10:58,"Może nie do wszystkich trafia takie kino, ale będąc fanem wszystkich części ""Pushera"", ten serial uznaje za arcydzieło. Świetny scenariusz, świetni aktorzy, świetna reżyseria. Dla mnie główny aktor trafiony w punkt. Widać, że debiutant, ale do tej roli przypasował fantastycznie.",Perełka
ślepnąc od świateł,(2018-) miniserial,mszubert,10/11/2018 23:07,"Boże, ten chłop w ogóle bez wyrazu, przy Fryczu i Więckiewiczu czy Chabiorze to aż razi po oczach. Film byłby zajebisty a przez tego Kubusia jest tylko dobry. Spięty jakby pierwszy raz przed kamerą był, jego gra to drewno, jego twarz nie wyraża nic. Niech zginie w tym serialu. Sikora dobrze grał, może by go jakoś wyłowili z Wisły i reanimowali? :) Ten właściciel dyskoteki też dobry był. Zresztą od tego głównego aktora to wszyscy są lepsi o dwie długości.",Weźcie tego Kubusia do Trudnych spraw
ślepnąc od świateł,(2018-) miniserial,aroundthebend,28/10/2018 06:44,W książce jezdzil audi w filmie postawiono na bmw :/,AUDI-BMW
ślepnąc od świateł,(2018-) miniserial,closed,13/11/2018 23:46,"Zgadzam się z Piter78. Frycz przyćmił większość aktorów. Jedynie Więckiewicz dotrzymał mu kroku - zresztą, jak zawsze na wysokim poziomie gra. Jeden z niewielu seriali, które można obejrzeć więcej niż raz. Polecam.",Frycz pozamiatał...
ślepnąc od świateł,(2018-) miniserial,marinelle,02/11/2018 00:49,"Powiedzcie mi proszę jak mam rozumieć końcówkę, bo jeśli to zupełnie otwarte zakończenie to wg mnie troche słabo :(Pytanie do tych, którzy czytali książkę mam takie samo - jak się kończy historia naszego bohatera?Sam serial oceniam bardzo dobrze, dawno nie bylo czegoś na tak wysokim poziomie na polskim ekranie. Są też minusy ale całość bardzo się broni, warto było obejrzeć. Wchodzi się w tą fabułę jak w masło, niestety przy okazji trochę to wszystko ryje beret calym tym syfem półświatka Warszawy, ale...dla spokoju ducha tłumacze sobie, że pewnie rzeczywistosc mocno podrasowali;)Na koniec najmilsza memu sercu uwaga - estetycznie i wizualnie ta produkcja to prawdziwy majstersztyk (!!!) Normalnie aż miło",finał...
ślepnąc od świateł,(2018-) miniserial,HousikCMF,13/11/2018 21:07,"Książkę przeczytałem w 2 dni, nie mogłem się od niej oderwać, całkowicie mnie pochłonęła.. Serial obejrzałem... w jedną noc !... Moim zdaniem idealny klimat, perfekcyjnie zrealizowany... niektóre ujęcia, sceny, po prostu całkowicie odrywające od rzeczywistości, pokazujące skomplikowaną istotę ludzkiego umysłu.. Ktoś pisze, że gra aktorska głównego bohatera drętwa, sztuczna... on taki ma właśnie być ! drętwy, oderwany, zimny, wyrachowany. Pazura perfekcyjny w swojej roli, Frycz ponad perfekcyjny ! ",Idealny ! Perfekcyjny !...
ślepnąc od świateł,(2018-) miniserial,Kaszy75,13/11/2018 07:52,WitamMożna gdzieś obejrzeć ten serial w necie ?,Gdzie można obejrzeć ten film w necie ?
ślepnąc od świateł,(2018-) miniserial,serbinek26,12/11/2018 22:43,jak wyzej... zakopali go nieprzytomnego i sie sam odkopał? czy cos przeoczyłem?,Uwaga Spojler- koncze przedostatni odcinek i.. Dario wykopał sie z grobu?
ślepnąc od świateł,(2018-) miniserial,aAccarl7,11/11/2018 23:26,"w wizji potopu warszawy brakowalo jedynie latajacych rekinow. A tak powazniej to Kubus drewno, gangusy jak wyjete z kreskowki, realizm zyciowy na poziomie 10%, fabula dla naiwniakow, glupoty do kwadratu. Na plus ujecia BMW i Warszawy, ale to mial byc chyba dodatek do serialu, prawda? Ogolnie slabo.",efekty specjalne jak w SHARKNADO
ślepnąc od świateł,(2018-) miniserial,mulepiwe,12/11/2018 15:03,"Minusy:- dopiero w połowie serialu zaczyna się jakaś akcja- za dużo przekleństw, naprawdę za dużo. Wychowałem się na blokowisku i nawet mi to przeszkadzało, ale niestety w dzisiejszych czasach muszą być przekleństwa, bo inaczej film nie osiągnie sukcesu, gdyż patusom ciężko coś inaczej przedstawić- akcja dzieje się w Warszawie a przez cały serial przewija się tylko kilka widoków, a zwłaszcza most po którym jeździ główny bohater. Równie dobrze mogliby go nakręcić w jakimś 5-tysięcznym mieście- prawie każdą scenę widziałem już w innym filmie albo serialu, a główne to chyba wszystkie- tak samo z postaciami - zero oryginałów, wszystko już było- bardzo nudne psychodeliczne wstawki, tak naprawdę bez nich niewiele by się zmieniło, w dodatku są bardzo długie- impreza u Pazury była strasznie oderwana od rzeczywistości, zwłaszcza przez tą sztuczność. To mnie dziwi najbardziej, bo inne warszawskie imprezki były w miarę pokazane, a tu przecież było kilka gwiazd i bywalców takich zabaw, więc mogli doradzić jak to rzeczywiście zrobić. - sceny z Fryczem strasznie naciągane, ale nie można tego serialu traktować jak rzeczywistości, więc do wybaczenia- główny bohater bierze towar niewiadomego pochodzenia i zaczyna go sprzedawać - parodia skoro mówimy o ""szanowanym"" dilerze- przez cały serial ciągnie się kwestia tego, że jego mieszkanie jest tajne - w XXI wieku...- z bogacza w kilka dni zostaje z długami - zero zabezpieczenia się na przyszłość itp, a niby taki inteligentny- jak zwykle - problemy z dźwiękiem- zachwycanie się tym BMW, podczas gdy po Warszawie pewnie jeździ z 10 tysięcy lepszych aut (a na pewno droższych)na plus:- dobra gra aktorska- brak większych wpadek- muzyka- mimo że przez większość serialu nic się nie dzieje w związku z główną akcją to nieźle się ogląda- dobre poboczne wątkiOgólnie to 6/10, ale obniżam ocenę, bo naczytałem się zachwycających komentarzy. Jeśli byłbym w gimnazjum albo wcześniej nie oglądał filmów to by mi się bardzo podobał, a tak to niestety jestem zawiedziony. Mimo wszystko podoba mi się opcja wybrania co lepszych rzeczy z innych produkcji, więc może następnym razem się uda porządnie",Jestem zawiedziony
ślepnąc od świateł,(2018-) miniserial,OliVerthEstoner,12/11/2018 14:41,"Też odnosicie wrażenie, że panujący klimat w serialu przypomina początki Nicolasa Vindinga Refna... Sam soundtrack, sceny, drastyczność I prostolinijność głównego bohatera.",Coś nowego!
ślepnąc od świateł,(2018-) miniserial,olkot,05/11/2018 17:28,"Jakoś mnie to uderzyło, czemu tu musiała być Argentyna, skoro się kupy nie trzyma. Bo Boskie Buenos?",W Argentynie nie ma takich plaż
ślepnąc od świateł,(2018-) miniserial,penerazkodu,12/11/2018 10:00,wie ktoś może ?,Czy będzie na DVD ?
ślepnąc od świateł,(2018-) miniserial,Jotka1606,12/11/2018 02:28,"Polacam, warto obejrzeć dla aktorstwa Chabiora, Więckiewicza i Frycza. Oni królują w tym serialu.",Warto obejrzeć 
ślepnąc od świateł,(2018-) miniserial,herbatnikPL,12/11/2018 01:14,"Cześć wszystkim,myślałem że ""klamrą"" tej serii, będzie brat Dario, Który pokaże się w charakterze tego, który rozdaje karteczki w tym mieście. ps- nie czytałem książki :)",Obstawiałem inny koniec.
ślepnąc od świateł,(2018-) miniserial,penerazkodu,12/11/2018 00:32,Wie ktoś może?,Czy będzie na DVD? 
ślepnąc od świateł,(2018-) miniserial,mordarg,11/11/2018 21:23,jesli jest scena miedzy gangsterami w barze odegrana w taki sposób że mam ciary ale nie z podniety tylko z przerażenia co bedzie dalej jaka spirala napięcia się nakręca tam w barze to po prostu masakra. Ale cały serial jest taki . Jak kula sniegowa. przynajmniej mam wrazenie ze tak bedzie . Kazda decyzja podjęta na etapie wczesniejszych epów ma znaczenie w dalszych i to Lubie !! . I to ogromne bo rzeczy zasiane niczym kiełki explodują tu jak bomby . Az sie nie moge doczekać do będzie w tych 4 kolejnych ! :D,Dopiero 4 ep a juz widze ze to mistrzostwo
ślepnąc od świateł,(2018-) miniserial,AlexAshtray,11/11/2018 20:38,"Napisałam pięknego posta, który filmweb odrzucił przy próbie publikacji.Napiszę więc krótko: to zbrodnia, jak scena seksu została odarta z emocji oraz znaczenia w porównaniu do powieści. Jeśli reżyser nie potrafił wizualnie oddać napięcia między bohaterami, trzeba było skorzystać z prozy Żulczyka i wrzucić monolog głównego bohatera z offu. Przynajmniej byłoby wtedy jasne dla przeciętnego widza, że ogląda coś więcej, niż typowe HBOwskie porno bez porno.Po przekartkowaniu powieści mam wrażenie, że więcej scen tak spłycono. Szkoda.",Zmarnowany potencjał prozy Żulczyka
ślepnąc od świateł,(2018-) miniserial,scovron,11/11/2018 20:33,Czym dłużej oglądam ten serial tym bardziej jestem przekonany że głos Kuby to głos Kossakowskiego...,Kossa
ślepnąc od świateł,(2018-) miniserial,penerazkodu,11/11/2018 19:49,wie ktoś może ?,Czy będzie na DVD ?
ślepnąc od świateł,(2018-) miniserial,snakevf143,11/11/2018 16:43,"Tak sobie myślałem dłuższą chwile o Darku i nie wiem jak go zinterpretować.Każda z wersji tłumacząca kim był w pewnym momencie wydaje się nielogiczna(alter ego Kub itp.).Chyba jednak był po prostu szychą-gangsterem z charyzmą.Przeszła mi przez głowę tez taka teoria,że Dario to jakby metafora szatana. Jacek parę lat temu podpisał pakt z diabłem .Dostaje wszystkiego w brud ,ale w zamian za dusze , po którą Darek się zgłasza (po 8 latach pokazane jest wyjście z więzienia , metaforyczne zstąpienie z piekła na nasz świat).Na koniec serialu proponuje taki sam pakt Kubie .Wiele rzeczy do tej teorii nie pasuje , ale może to wszystko jedna wielka metafora.",Dario
ślepnąc od świateł,(2018-) miniserial,lilvive,10/11/2018 21:49,Czy po obejrzeniu serialu też macie takie wrażenie że postać Daria jest tylko symboliczna i to alternatywne wcielenie Kuby? Jak rozumiecie zakończenie serialu? Ostatni telefon jaki odbiera Kuba i zaprzecza istnieniu owego Daria jest dla mnie jasnym sygnałem że mamy do czynienia z postacią ktora walczy ze swoim własnym demonem ?,Postać Daria
